qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,choiceImageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
R5sekisan-047,sekisan_II,knowledge,3,計算問題・鉄骨,R5,,,,,,BSIJ公式 R5,images/sekisan/sekisan_R5_047.png,,"下図の全溶接構造の溶接H形鋼L=6,000の計測・計算で、100台分の設計数量(t)として次のうち、最も適切なものはどれか。",104.07 t,104.37 t,104.57 t,104.88 t,,"フランジ: 0.300m×2か所×6.00m×172.7kg/m²×100台÷1,000=62.17t、ウェブ: 0.556m×6.00m×125.6kg/m²×100台÷1,000=41.90t、合計62.17+41.90=104.07t",計算過程が誤り。,計算過程が誤り。,計算過程が誤り。,,A,フランジ62.17t+ウェブ41.90t=104.07t,,published,2026-04-11
R5sekisan-048,sekisan_II,knowledge,3,計算問題・仕上,R5,,,,,,BSIJ公式 R5,images/sekisan/sekisan_R5_048.png,,下図の展開図A面の壁大理石張りの数量(m²)として次のうち、最も適切なものはどれか。,14.60 m²,14.70 m²,15.20 m²,15.72 m²,,計算過程が誤り。,石材の数量は、その主仕上の表面の寸法を設計寸法とする面積から、建具類等開口部の内法寸法による面積を差し引いた面積とする。6.00×(2.90-0.10)-0.80×(2.10-0.10)-0.50×1.00=14.70m²,計算過程が誤り。,計算過程が誤り。,,B,6.00×(2.90-0.10)-0.80×(2.10-0.10)-0.50×1.00=14.70m²,,published,2026-04-11
R5sekisan-049,sekisan_II,knowledge,3,計算問題・仕上,R5,,,,,,BSIJ公式 R5,images/sekisan/sekisan_R5_049.png,,下図の建具のフロートガラス(FL-5)の面積(m²)と建具周囲モルタル充てん数量(m)の次の組合せのうち、最も適切なものはどれか。扉の沓摺は無いものとする。,ガラス2.28m²、モルタル充てん11.40m,ガラス2.28m²、モルタル充てん12.20m,ガラス2.40m²、モルタル充てん11.40m,ガラス2.40m²、モルタル充てん12.20m,,ガラス面積の計算が誤り。,ガラス面積とモルタル充てんの両方が誤り。,ガラス: 2.00×1.20=2.40m²。モルタル充てん: (2.00+1.20)×2+0.80+2.10×2=11.40m,モルタル充てんの計算が誤り。,,C,ガラス2.00×1.20=2.40m²、モルタル充てん(2.00+1.20)×2+0.80+2.10×2=11.40m,,published,2026-04-11
R5sekisan-050,sekisan_II,knowledge,3,計算問題・改修,R5,,,,,,BSIJ公式 R5,images/sekisan/sekisan_R5_050.png,,下図の鉄筋コンクリート造の耐震補強壁(厚200)の数量として次のうち、最も適切なものはどれか。コンクリートは壁の上部より打設後、グラウト材を圧入するものとする。周囲の躯体の目荒らしは長さ(m)で計上する。,躯体面目荒らし 幅200 11.00m,割裂補強筋 直径120 16.00か所,普通コンクリート 2.60m³,グラウト材 200×200 5.00m,,記載通り。,記載通り。,記載通り。,グラウト材の数量は、設計寸法による断面積とその長さによる体積又は長さとする。立面図より壁長さ5.00m。,,D,グラウト材の数量は壁長さ5.00mである。,,published,2026-04-11
R6sekisan-001,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,高強度コンクリート、高強度鉄筋に関する次の記述のうち、最も不適切なものはどれか。,高強度鉄筋はせん断補強筋(帯筋、あばら筋)として、国土交通省大臣の認定を取得し実用化された鉄筋である。,高強度コンクリートはセメント量が少なくなるため、フレッシュコンクリートの粘性が高くなる。,超高強度鉄筋や太径の鉄筋においては、機械式継手や溶接継手が採用されることが多くなっている。,中低層の建築物に採用されていたRC造が、高強度鉄筋と高強度コンクリートの開発により、高さ100mを超える高層建築物に適用されている。,,記載通り。,不適切。高強度コンクリートはセメント量が非常に多くなるため、フレッシュコンクリートの粘性が高くなる。,記載通り。,記載通り。,,B,高強度コンクリートはセメント量が「多く」なるため粘性が高くなる。「少なく」は誤り。,,published,2026-04-11
R6sekisan-002,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,鉄骨造（S造）の構造形式の特性に関する次の記述のうち、最も不適切なものはどれか。,錆に弱く、環境条件により防錆処理が必要となる。,圧縮引張両方向の強度が高く粘り強い鋼材の特性を活用している。,高熱化で強度が低下するが、耐火被覆は不要である。,工場製品で現場作業が少ないが、鋼材の納期、製作期間などの準備期間が必要である。,,記載通り。,記載通り。,不適切。耐火性については、高熱化で強度が低下するので、耐火被覆が必要である。,記載通り。,,C,耐火性については、高熱化で強度が低下するので、耐火被覆が必要である。1.記載通り。2.記載通り。4.記載通り。,,published,2026-04-11
R6sekisan-003,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,逆打工法が多く採用され、普及している理由に関する次の記述のうち、最も不適切なものはどれか。,建築物が大規模化、大深度化の傾向となり、地下工事は長い工期となるため、より安全性が高い地下工法が求められている。,事業収支を考えると、工期短縮が世の中の趨勢(すうせい)になってきている。,逆打工法における作業環境や品質等は当初から良好で改善する必要がない。,市街地での再開発工事が多くなり、近隣に対して影響の少ない工法が求められている。,,記載通り。,記載通り。,不適切。施工技術の進歩により、逆打工法における作業環境や品質等の問題も改善されている。,記載通り。,,C,逆打工法の作業環境・品質は施工技術の進歩で改善されてきた。「当初から良好」は誤り。,,published,2026-04-11
R6sekisan-004,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,バーチャート工程表・ネットワーク工程表のメリットとデメリットに関する次の記述のうち、最も不適切なものはどれか。,バーチャート工程表とネットワーク工程表は、どちらも作成が容易である。,バーチャート工程表は、部分変更が全体に与える影響が発見しにくい。,ネットワーク工程表は、クリティカルパスが明確になる。,ネットワーク工程表は、作業の順序関係・開始時期が明確である。,,不適切。ネットワーク工程表は作成が難しく、専門知識が必要となる。,記載通り。,記載通り。,記載通り。,,A,ネットワーク工程表は作成が難しく専門知識が必要。「どちらも容易」は誤り。,,published,2026-04-11
R6sekisan-005,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,近代建築における構造の変遷に関する次の記述のうち、最も不適切なものはどれか。,RC造建築物の高層化は、構造設計法や施工技術の研究開発、使用材料の高強度化などが大きな役割を担っている。,近年の鉄骨造は、耐火鋼、外法一定H形鋼、ステンレス鋼などの構造体利用により、建築のデザインにも大きなインパクトを与えている。,近年の鉄骨造は、高強度材料の使用や極厚材の開発などがおこなわれ、制振装置を採用するなど超高層ビルの建設につながっている。,RC造の基本的な技術は日本で開発され、耐震構造が段階的に発達・確立された。,,記載通り。,記載通り。,記載通り。,不適切。RC造の基本的な技術は外国から導入されたが、地震の多い日本では耐震構造が段階的に発達・確立した。,,D,RC造の基本技術は外国から導入された。「日本で開発」は誤り。,,published,2026-04-11
R6sekisan-006,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,諸官庁などへの届出書類名と届出先の次の組合せのうち、最も不適切なものはどれか。,工事施工者届(変更共) ー 確認済証交付機関,確認申請書 ー 都道府県市区町村,開発行為許可申請書 ー 都道府県知事,工事完了届 ー 労働基準監督署,,記載通り。,記載通り。,記載通り。,不適切。工事完了届は確認済証交付機関に提出する。,,D,工事完了届の届出先は確認済証交付機関であり、労働基準監督署ではない。,,published,2026-04-11
R6sekisan-007,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,建築積算に関する次の記述のうち、最も不適切なものはどれか。,建築積算とは、機能と経済性のバランスを図り、社会にとって価値(バリュー)の大きい建築物の創造に貢献する業務である。,今日の建築積算は、建築ライフサイクル全般にわたるプロセスに関与しており、プロジェクトコストマネジメント(PCM)と呼ばれている。,建築積算は、従来は設計が完了し施工に入る前に対象物件の工事費を算定することが主目的であった。,狭義の建築積算とは、設計図や仕様書などから各工事に必要な数量を細目別に計測・計算する作業のみを指す言葉である。,,記載通り。,記載通り。,記載通り。,不適切。狭義の建築積算は、設計図書などから工事に必要な数量を細目別に計測・計算し、工事価格を算出することである。,,D,狭義の建築積算は数量計測だけでなく工事価格の算出まで含む。「作業のみ」は誤り。,,published,2026-04-11
R6sekisan-008,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,建設産業に関する次の記述のうち、最も不適切なものはどれか。,日本の建築物を扱う建設会社には、建築工事全体を扱う総合工事会社と専門工事を扱う専門工事会社という区別は存在しない。,建設産業のなかの建築物にかかわる部分を担う建築設計業と建設業のうち、日本では建設会社の多くは設計も手掛けている。,建設資産の維持保全とそのアップデートに関わる業務を担っていくことは、今後の日本の建設産業の重要な使命である。,グローバル化の動向は、海外工事への進出だけでなく、資材輸入の建築工事費への影響や、技能労働者の流入への対応に課題がある。,,不適切。建築物に関する建設会社には、建築工事全体を扱うことができる総合工事会社と各種の専門工事を扱う専門工事会社とがある。,記載通り。,記載通り。,記載通り。,,A,日本の建設会社には総合工事会社と専門工事会社の区別がある。「存在しない」は誤り。,,published,2026-04-11
R6sekisan-009,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,工事の発注・契約に関する次の記述のうち、最も不適切なものはどれか。,公共工事では、「会計法」などの規定にもとづき、一部の場合を除き、競争に付さなければならないとされており、原則として一般競争入札が採用されている。,民間工事は、指名競争入札のほか過去の取引実績を重視し、信頼のおける施工者を指名対象とする特命随意契約や、見積合せが多く採用されている。,一般競争入札には、発注者が求めている技術提案と価格の両方を総合的に評価する「総合評価落札方式」も含まれる。,随意契約は、一般競争と同様に広く見積りを徴集し総合評価を行って個別契約をおこなう方式で、特命による場合の他、見積合わせも随意契約に分類される。,,記載通り。,記載通り。,記載通り。,不適切。随意契約は、個別に設計者・施工者から見積りを徴集し、条件が合えば契約をおこなう方式である。,,D,随意契約は広く見積りを徴集するのではなく、個別に徴集する方式。,,published,2026-04-11
R6sekisan-010,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,設計図書に関する次の記述のうち、最も不適切なものはどれか。,設計図とは、建築物等を新築、増築、改修する際に工事目的物の形状、内容、性能、品質などを示した書面をいう。,公共工事標準請負契約約款では、契約書の付属書類となるものとして、契約上の拘束力があることが明確にされている。,特記仕様書、標準仕様書(または共通仕様書)に現場説明書を加えた図書を総称して「仕様書」という。,国の統一基準として各府省で制定されている技術基準類の一つ「公共建築工事標準仕様書」に種類が挙げられている。,,記載通り。,記載通り。,不適切。通常は特記仕様書と標準仕様書とを合わせて「仕様書」という。,記載通り。,,C,仕様書は特記仕様書と標準仕様書を合わせたもの。現場説明書は含まない。,,published,2026-04-11
R6sekisan-011,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,建築積算業務の流れの各段階と作業内容の組合せとして次のうち、最も不適切なものはどれか。,設計図書受領から数量算出 ー 積算要領の確認,数量算出から集計表の作成 ー 質疑書による図面内容の確認,集計表の作成から内訳書の作成 ー メーカー・専門工事会社へ見積依頼,直接工事費の算定から工事価格の算定 ー 現場管理費の算定,,記載通り。,記載通り。,不適切。メーカー・専門工事会社へ見積依頼は、内訳書の作成から値入作業の作業内容である。,記載通り。,,C,メーカー等への見積依頼は「内訳書の作成から値入作業」の段階の作業内容。,,published,2026-04-11
R6sekisan-012,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,内訳書の主な役割に関する次の記述のうち、最も不適切なものはどれか。,発注者にとっては、事業収支計画時の工事費の算出根拠となる。,発注者にとっては、設計図書に対する工事原価の算出資料となる。,発注者にとっては、請負契約が成立する過程での基礎資料になる。,受注者にとっては、施工段階での原価管理業務資料となる。,,記載通り。,不適切。設計図書に対する工事原価の算出資料は受注者にとっての役割である。,記載通り。,記載通り。,,B,工事原価の算出資料は受注者にとっての役割であり、発注者ではない。,,published,2026-04-11
R6sekisan-013,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,値入業務に関する次の記述のうち、最も不適切なものはどれか。,刊行物単価を使用する際は、数量の大小による単価差や入手経路の各種条件設定を事前に確認することが必要である。,刊行物に掲載されている単価の一部にはメーカーなどが公表しているカタログ単価も掲載されているので、使用する際は注意を要する。,値入れしやすい内訳書表現は、内訳書自体の品質を上げ、値入のミスをなくすことにつながる。,各サブコンや専門メーカーの見積には、法定福利費が必ず見込まれているので、公共工事で値入を行う場合、見積書にもその旨明記が必要である。,,記載通り。,記載通り。,記載通り。,不適切。社会の趨勢から、各サブコンや専門メーカーの見積にも、法定福利費が見込まれているか確認が必要な場合もある。,,D,法定福利費は「必ず」見込まれているわけではなく、確認が必要な場合もある。,,published,2026-04-11
R6sekisan-014,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,基本計画段階の概算に関する次の記述のうち、最も不適切なものはどれか。,基本計画段階で確認された内容で問題点があればコストの検証を経たうえで早期に設計内容にフィードバックしていく必要がある。,コストコントロールは、次の基本設計段階に力点を置いておこなうべきとの意見があり、コスト要因のほとんどは基本計画段階で決まることはない。,構造、仕上、設備などの各区分において予算配分が適切か、また、各グレードと予算とのバランスが適切かを確認する。,基本計画段階から、一部で具体的な数量をベースとしたVEも可能になる。,,記載通り。,不適切。コストコントロールは、次の基本設計段階に力点を置いておこなうべきとの意見もあるが、実際にはコスト要因のほとんどが基本計画段階で決まってくる。,記載通り。,記載通り。,,B,コスト要因のほとんどは基本計画段階で決まる。「決まることはない」は誤り。,,published,2026-04-11
R6sekisan-015,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,基本設計段階の概算に関する次の記述のうち、最も不適切なものはどれか。,基本設計段階の概算は、仮にそのまま実施設計に移行しても差異の少ない高い精度が求められる。,基本設計段階から、価格的寄与度の高い項目は、ヒヤリングやメーカー見積を徴収する。,基本計画段階と異なり、基本設計段階で使用する内訳書の書式は必ず工種別内訳書式とする。,内訳書の計上項目はインプット(情報量)に見合うバランスのとれた過不足のないアウトプット(成果品)を作成することが大切である。,,記載通り。,記載通り。,不適切。使用する内訳書の書式は一般的には部分別内訳書式とし、部屋別、ゾーン別なども併用する場合が多い。,記載通り。,,C,基本設計段階の内訳書は部分別内訳書式が一般的。「必ず工種別」は誤り。,,published,2026-04-11
R6sekisan-016,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,工事費を構成する工事種目の次の組合せのうち、最も不適切なものはどれか。,共通費 ー 共通仮設費と現場管理費と一般管理費等,純工事費 ー 直接工事費と一般管理費等,工事原価 ー 純工事費と現場管理費,工事費 ー 工事価格と消費税等相当額,,記載通り。,不適切。純工事費は、直接工事費と共通仮設費である。,記載通り。,記載通り。,,B,純工事費=直接工事費+共通仮設費。一般管理費等は含まない。,,published,2026-04-11
R6sekisan-017,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,契約価格に関する次の記述のうち、最も不適切なものはどれか。,日本の建築工事の契約は、総工事費にもとづく総価請負契約が一般的であり、そこには市場経済の競争原理が存在する。,バブル期のような売り手市場時には、発注者側の予算を遥かに超えた契約価格が存在し、不況時には想定予算を大きく下回る取引もある。,最終的な契約価格は、目標利益率など多種多様な商取引や営業戦略上の要素は作用することはなく、技術的理論により求められた積算価格で決定される。,原価からアプローチした積算の技術的な相場観と市場経済的な相場観とは、契約時点の工事価格として必ずしも一致しない。,,記載通り。,記載通り。,不適切。技術的理論で求められた積算価格とは別に需給状況や受注意欲、目標利益率など多種多様な商取引や営業戦略上の要素が作用して最終的な契約価格が決まる。,記載通り。,,C,契約価格には営業戦略や需給状況など多様な要素が作用する。「作用しない」は誤り。,,published,2026-04-11
R6sekisan-018,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,images/sekisan/sekisan_R6_018.png,,建設資材価格変動例について、下図のA、Bに該当する資材項目の次の組合せのうち、最も適切なものはどれか。,A：H形鋼　B：異形棒鋼,A：鉄スクラップ　B：セメント,A：H型鋼　B：再生アスファルト混合物,A：セメント　B：異形棒鋼,,適切。図10.2よりAがH形鋼、Bが異形棒鋼。,不適切。,不適切。,不適切。,,A,図10.2より、AがH形鋼、Bが異形棒鋼。2、3、4は記載不適切。,,published,2026-04-11
R6sekisan-019,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,BIMに関する次の記述のうち、最も不適切なものはどれか。,BIMとは、直訳すれば建物情報モデリングとなり、コンピュータ上に建物データを作成することである。,BIMモデルを構成する形状情報とは、建築部材の2次元形状とその配置を決定するための情報である。,建築積算でBIM活用により、今後はコストマネジメントへの展開が期待できる。,今後の積算業務は、BIMモデルと連携することで積算のデータ入力の工程を削減することができるようになる。,,記載通り。,不適切。BIMモデルを構成する形状情報とは、建築部材の3次元形状とその配置を決定するための情報である。,記載通り。,記載通り。,,B,BIMの形状情報は「3次元」形状。「2次元」は誤り。,,published,2026-04-11
R6sekisan-020,sekisan_I,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,改修工事に関する次の記述のうち、最も不適切なものはどれか。,建物の営業を一時的にストップせざるを得ないケースは少ない。,安全性能向上工事、環境設備更改工事、ICT機能対応工事などの複数要因を一度に合わせて実施するケースも多い。,工事エリアの養生方法の変更などが必要となるため、その手法や頻度によりコストは大きく変動する。,現地調査が不十分な時は、床下・天井裏やシャフト内などは、仕上げを解体してみないと状況が判明しないことも多くある。,,不適切。改修工事の特徴として、建物の営業を一時的にストップせざるを得ないケースもよくある。,記載通り。,記載通り。,記載通り。,,A,改修工事では営業を一時ストップするケースも「よくある」。「少ない」は誤り。,,published,2026-04-11
R6sekisan-021,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,設備工事の工事種別と工事科目の次の組み合わせのうち、最も不適切なものはどれか。,電気設備工事 ー 受変電設備,空気調和設備工事 ー 換気設備,空気調和設備工事 ー 自動制御設備,給排水衛生設備工事 ー 排煙設備,,記載通り。,記載通り。,記載通り。,不適切。排煙設備は空気調和設備工事に含まれる。,,D,排煙設備は空気調和設備工事に分類される。給排水衛生設備工事ではない。,,published,2026-04-11
R6sekisan-022,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,設備の値入業務に関する次の記述のうち、最も不適切なものはどれか。,材工複合単価方式は官庁積算で一般的に用いられる。,材工別積上げ方式は民間積算で一般的に用いられる。,材工複合単価方式では機器、材料費、労務費、その他経費を別々に計上する。,現場雑費は内訳金額の概ね5%～10%程度が目安となる。,,記載通り。,記載通り。,不適切。材工複合単価方式は材工が複合となっており、材工積上げ方式が機器、材料費、労務費、その他経費を別々に計上する。,記載通り。,,C,材工複合単価方式は材工が複合。別々に計上するのは材工積上げ方式。,,published,2026-04-11
R6sekisan-023,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,建築設備のコストに関わる諸要因に関する次の記述のうち、最も不適切なものはどれか。,電気設備工事では、主たる機器仕様、受電方式、情報通信および防災設備を記述する。,電気設備工事では、土工数量を記述する。,空調設備工事では、空調、自動制御方式を記述する。,給排水衛生設備工事では、給水、給湯方式、排水および防災設備仕様を記述する。,,記載通り。,不適切。土工数量は範囲外である。,記載通り。,記載通り。,,B,電気設備工事のコスト要因に土工数量は含まれない。,,published,2026-04-11
R6sekisan-024,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,LCCを分析するメリットが高いと思われる対象物の特性について、最も不適切なものはどれか。,エネルギーコストを含むイニシャルコストが高いもの,メンテナンスコスト(維持・保全管理費)の高いもの,故障、取り替え、大規模更新、修繕の頻度が高いもの,長期的寿命を求めるもの,,不適切。イニシャルコストではなく、ランニングコスト(運用費)である。,記載通り。,記載通り。,記載通り。,,A,LCC分析のメリットが高いのはランニングコストが高いもの。イニシャルコストではない。,,published,2026-04-11
R6sekisan-025,sekisan_I,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,VE活動をする場合の行動指針として挙げられる基本原則として、最も不適切なものはどれか。,つくる側優先の原則,機能本位の原則,創造による変更の原則,価値向上の原則,,不適切。つくる側優先ではなく、使用者優先である。,記載通り。,記載通り。,記載通り。,,A,VEの基本原則は「使用者優先」。「つくる側優先」は誤り。,,published,2026-04-11
R6sekisan-026,sekisan_II,knowledge,3,建築一般,R6,,,,,,BSIJ公式 R6,,,建設事業における環境問題について考慮すべき要因として、最も不適切なものはどれか。,騒音,景観破壊,生態系破壊,近隣トラブル,,記載通り。,記載通り。,記載通り。,不適切。住民トラブルは環境問題の要因ではない。,,D,住民トラブルは要因ではない。1.記載通り。2.記載通り。3.記載通り。,,published,2026-04-11
R6sekisan-027,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,建築数量積算基準に関する次の記述のうち、最も不適切なものはどれか。,建築数量積算基準は、工事費(積算価額)を積算するための建築数量の計測・計算の方法を示すものである。,建築数量積算基準において数量とは、原則として計画数量をいう。,基準において設計寸法とは、設計図書に記載された寸法、記載された寸法から計算によって得られる寸法及び計測器具により読みとることのできる寸法をいう。,数量に対応する単価は、「内訳書標準書式」の工種別方式及び部分別方式における単価及び複合単価等とする。,,記載通り。,不適切。数量積算基準において数量とは、原則として設計数量をいう。,記載通り。,記載通り。,,B,数量積算基準の数量は「設計数量」が原則。「計画数量」は誤り。,,published,2026-04-11
R6sekisan-028,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,仮設に関する次の記述のうち、最も不適切なものはどれか。,共通仮設は、仮設図面等に基づいて積み上げ計算するか、標準的な項目については適切な統計値により算出することができる。,仮設とは、「建築物が完成した後に必要な施設・設備」をいう。,直接仮設は、仮設材そのものを計測せずに仮設の設置範囲(建築面積、延べ面積)を数量とする項目と、設計寸法から計測・計算する項目がある。,専用仮設は、受注者の任意で行われることが前提であることから、仮設の設置範囲を数量とし、計画数量とする。,,記載通り。,不適切。仮設とは、「建築物を完成するために必要な一時的な仮の施設・設備で建物が完成するまでにすべて撤去されるもの」をいう。,記載通り。,記載通り。,,B,仮設は完成後に必要なものではなく、完成のための一時的な施設で撤去されるもの。,,published,2026-04-11
R6sekisan-029,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,土工に関する次の計測・計算の記述のうち、最も不適切なものはどれか。,根切り、埋戻し、山留め、排水等の計測・計算は、原則として計画数量とする。,土工について土工計画があるときは、原則としてその計画に基づいて計測・計算する。,根切り基準線は設計地盤を原則とする。設計地盤と現状地盤とが異なる場合には根切り、埋戻しの基準線は現状地盤とする。,土砂量は地山数量とし、掘削による増加、締固めによる減少を考慮する。,,記載通り。,記載通り。,記載通り。,不適切。土砂量は地山数量とし、掘削による増加、締固めによる減少は考慮しない。,,D,土砂量は地山数量で、掘削増加・締固め減少は考慮しない。,,published,2026-04-11
R6sekisan-030,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,躯体の定義と区分に関する次の記述のうち、最も不適切なものはどれか。,基礎梁とは、基礎間、基礎梁間又は柱間をつなぐ横架材の内法寸法をいう。,壁とは、柱、梁、床板等に接する垂直材の内法部分をいい、開口部を含む。,布基礎とは、基礎底面から柱又は壁との接続面までの部分をいう。,躯体は、積算上一般に基礎、柱、梁、床板、壁、階段、その他の各部分に区分する。,,記載通り。,不適切。壁とは、柱、梁、床板等に接する垂直材の内法部分をいい、開口部を除く。,記載通り。,記載通り。,,B,壁の定義では開口部は「除く」。「含む」は誤り。,,published,2026-04-11
R6sekisan-031,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,コンクリートの計測・計算に関する次の記述のうち、最も不適切なものはどれか。,底盤(基礎スラブ)のコンクリートの数量は、設計寸法による盤厚と独立基礎、布基礎、基礎梁等に接する内法面積とによる体積とする。,鉄筋によるコンクリートの欠除は、鉄筋の設計数量について7.85tを1.0m³として換算した体積とする。,コンクリート部材は、コンクリートと型枠に区分し、計測・計算する。,階段のコンクリートの数量は、設計寸法による段スラブ、踊場等の板厚とその内法面積とによる体積とする。,,記載通り。,不適切。鉄筋及び小口径管類によるコンクリートの欠除はないものとする。鉄骨によるコンクリートの欠除は、鉄骨の設計数量について7.85tを1.0m³として換算した体積とする。,記載通り。,記載通り。,,B,鉄筋によるコンクリートの欠除はないものとする。7.85t換算は鉄骨に適用。,,published,2026-04-11
R6sekisan-032,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,型枠の計測・計算に関する次の記述のうち、最も不適切なものはどれか。,開口部の内法の見付面積が1か所当たり0.5m²以下の場合は、原則として型枠の欠除はないものとする。,打放し型枠の通常の面取りは計測の対象としない。,梁と床板、基礎梁等と底盤、同一幅の柱と梁等の接続部は、「さきの部分」の接続部の型枠を差し引く。,斜面の勾配が1/10を超える場合は、その部分の上面型枠又はコンクリートの上面の処理を計測・計算の対象とする。,,記載通り。,記載通り。,記載通り。,不適切。斜面の勾配が3/10を超える場合は、その部分の上面型枠又はコンクリートの上面の処理を計測・計算の対象とする。,,D,型枠計測の対象は勾配「3/10」超。「1/10」は誤り。,,published,2026-04-11
R6sekisan-033,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,鉄筋の計測・計算に関する次の記述のうち、最も不適切なものはどれか。,基礎柱部分の主筋の長さが3.0m以上の場合は、1か所の継手があるものとする。,径の異なる鉄筋の重ね継手は小径による継手とする。,連続する床板の全長にわたる主筋の継手は、床板の長さ4.5m未満は0.5か所、4.5m以上9.0m未満は1か所、9.0m以上13.5m未満は2か所あるものとする。,フープの長さは、柱のコンクリートの断面の設計寸法による周長を鉄筋の長さとし、フックはないものとする。,,記載通り。,記載通り。,不適切。床板の長さ4.5m未満は0.5か所、4.5m以上9.0m未満は1か所、9.0m以上13.5m未満は1.5か所あるものとする。,記載通り。,,C,9.0m以上13.5m未満の継手は「1.5か所」。「2か所」は誤り。,,published,2026-04-11
R6sekisan-034,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,木躯体(軸組工法)の区分と計測・計算に関する次の記述のうち、最も不適切なものはどれか。,木躯体(軸組工法)は、積算上一般に軸組、床組、小屋組、壁、階段及びその他の各部分に区分する。,部材長さは、基準で別に定める場合を除き、接続する部材相互の内法長さに、仕口(のみ込み)及び継手長さ(重なり長さ)を加えた長さとする。,管柱とは、2階建て以上の木造建物において、2階分にまたがって一本の材で通した柱をいう。,構造用面材の所要数量の枚数は、構造用面材の数量に5%を割増し、これを構造用面材の定尺の面積で除し、小数点以下第1位を切り上げた整数とする。,,記載通り。,記載通り。,不適切。管柱とは、木造建物において、各階ごとに区切られている柱をいう。,記載通り。,,C,管柱は各階ごとに区切られた柱。2階分通した柱は「通し柱」。,,published,2026-04-11
R6sekisan-035,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,鉄骨の計測・計算に関する次の記述のうち、最も不適切なものはどれか。,材料価格に対応する数量は、所要数量とする。,必要があるときは、錆止めの数量を鉄骨の質量に対する換算値によることができる。,耐火被覆の数量は、同一の材種、材質、形状、寸法、工法、耐火時間及び部位の耐火被覆ごとの箇所数を数量とすることができる。,1か所当たり面積0.5m²以下のダクト孔等による欠除は、原則としてないものとする。,,記載通り。,記載通り。,記載通り。,不適切。面積0.1m²以下のダクト孔等による欠除は、原則としてないものとする。,,D,ダクト孔の欠除なし基準は「0.1m²以下」。「0.5m²以下」は誤り。,,published,2026-04-11
R6sekisan-036,sekisan_II,knowledge,3,建築積算,R6,,,,,,BSIJ公式 R6,,,軽量鉄骨(LGS)壁下地の高さが4.5m、石膏ボード両面一重張りの時の、スタッド幅とスタッド間隔の次の組合せのうち、最も適切なものはどれか。,50型 ー @300,65型 ー @450,90型 ー @300,100型 ー @450,,不適切。50型は高さ2.7m以下。高さにより不適切。,不適切。65型は高さ4.0m以下。高さにより不適切。,適切。90型は高さ4.5m以下、一重張りは@300。,不適切。スタッド間隔により不適切。,,C,高さ4.5mには90型以上が必要。一重張り@300で90型@300が正解。,,published,2026-04-11
